#runID	nEvts	server	# runID roadset server  magnet_polarity
008984	160281	e906-db3.fnal.gov	8984	57	seaquel.physics.illinois.edu	1
008985	155644	e906-db3.fnal.gov	8985	57	seaquel.physics.illinois.edu	1
008986	179075	e906-db3.fnal.gov	8986	57	seaquel.physics.illinois.edu	1
008987	151935	e906-db3.fnal.gov	8987	57	seaquel.physics.illinois.edu	1
008988	136743	e906-db3.fnal.gov	8988	57	seaquel.physics.illinois.edu	1
008989	160857	e906-db3.fnal.gov	8989	57	seaquel.physics.illinois.edu	1
008990	152720	e906-db3.fnal.gov	8990	57	seaquel.physics.illinois.edu	1
008991	158477	e906-db3.fnal.gov	8991	57	seaquel.physics.illinois.edu	1
008992	17664	e906-db3.fnal.gov	8992	57	seaquel.physics.illinois.edu	1
008993	68569	e906-db3.fnal.gov	8993	57	seaquel.physics.illinois.edu	1
009002	163340	e906-db3.fnal.gov	9002	57	seaquel.physics.illinois.edu	1
009003	169372	e906-db3.fnal.gov	9003	57	seaquel.physics.illinois.edu	1
009004	41408	e906-db3.fnal.gov	9004	57	seaquel.physics.illinois.edu	1
009005	162798	e906-db3.fnal.gov	9005	57	seaquel.physics.illinois.edu	1
009006	161325	e906-db3.fnal.gov	9006	57	seaquel.physics.illinois.edu	1
009007	157694	e906-db3.fnal.gov	9007	57	seaquel.physics.illinois.edu	1
009008	153880	e906-db3.fnal.gov	9008	57	seaquel.physics.illinois.edu	1
009009	155981	e906-db3.fnal.gov	9009	57	seaquel.physics.illinois.edu	1
009010	27526	e906-db3.fnal.gov	9010	57	seaquel.physics.illinois.edu	1
009011	152778	e906-db3.fnal.gov	9011	57	seaquel.physics.illinois.edu	1
009012	152372	e906-db3.fnal.gov	9012	57	seaquel.physics.illinois.edu	1
009013	21645	e906-db3.fnal.gov	9013	57	seaquel.physics.illinois.edu	1
009014	156408	e906-db3.fnal.gov	9014	57	seaquel.physics.illinois.edu	1
009015	155595	e906-db3.fnal.gov	9015	57	seaquel.physics.illinois.edu	1
009016	154471	e906-db3.fnal.gov	9016	57	seaquel.physics.illinois.edu	1
009017	56001	e906-db3.fnal.gov	9017	57	seaquel.physics.illinois.edu	1
009018	21080	e906-db3.fnal.gov	9018	57	seaquel.physics.illinois.edu	1
009019	160888	e906-db3.fnal.gov	9019	57	seaquel.physics.illinois.edu	1
009020	169469	e906-db3.fnal.gov	9020	57	seaquel.physics.illinois.edu	1
009021	159479	e906-db3.fnal.gov	9021	57	seaquel.physics.illinois.edu	1
009022	141076	e906-db3.fnal.gov	9022	57	seaquel.physics.illinois.edu	1
009023	31669	e906-db3.fnal.gov	9023	57	seaquel.physics.illinois.edu	1
009024	162118	e906-db3.fnal.gov	9024	57	seaquel.physics.illinois.edu	1
009025	7430	e906-db3.fnal.gov	9025	57	seaquel.physics.illinois.edu	1
009027	156697	e906-db3.fnal.gov	9027	57	seaquel.physics.illinois.edu	1
009028	158347	e906-db3.fnal.gov	9028	57	seaquel.physics.illinois.edu	1
009029	156562	e906-db3.fnal.gov	9029	57	seaquel.physics.illinois.edu	1
009030	156535	e906-db3.fnal.gov	9030	57	seaquel.physics.illinois.edu	1
009031	65745	e906-db3.fnal.gov	9031	57	seaquel.physics.illinois.edu	1
009032	156251	e906-db3.fnal.gov	9032	57	seaquel.physics.illinois.edu	1
009033	170176	e906-db3.fnal.gov	9033	57	seaquel.physics.illinois.edu	1
009034	148526	e906-db3.fnal.gov	9034	57	seaquel.physics.illinois.edu	1
009035	83880	e906-db3.fnal.gov	9035	57	seaquel.physics.illinois.edu	1
009036	153426	e906-db3.fnal.gov	9036	57	seaquel.physics.illinois.edu	1
009037	151893	e906-db3.fnal.gov	9037	57	seaquel.physics.illinois.edu	1
009038	151489	e906-db3.fnal.gov	9038	57	seaquel.physics.illinois.edu	1
009039	153930	e906-db3.fnal.gov	9039	57	seaquel.physics.illinois.edu	1
009040	150854	e906-db3.fnal.gov	9040	57	seaquel.physics.illinois.edu	1
009041	154464	e906-db3.fnal.gov	9041	57	seaquel.physics.illinois.edu	1
009042	156924	e906-db3.fnal.gov	9042	57	seaquel.physics.illinois.edu	1
009044	57152	e906-db3.fnal.gov	9044	57	seaquel.physics.illinois.edu	1
009045	150501	e906-db3.fnal.gov	9045	57	seaquel.physics.illinois.edu	1
009046	99270	e906-db3.fnal.gov	9046	57	seaquel.physics.illinois.edu	1
009047	156306	e906-db3.fnal.gov	9047	57	seaquel.physics.illinois.edu	1
009048	150750	e906-db3.fnal.gov	9048	57	seaquel.physics.illinois.edu	1
009049	41909	e906-db3.fnal.gov	9049	57	seaquel.physics.illinois.edu	1
009050	4377	e906-db3.fnal.gov	9050	57	seaquel.physics.illinois.edu	1
009051	162702	e906-db3.fnal.gov	9051	57	seaquel.physics.illinois.edu	1
009052	174885	e906-db3.fnal.gov	9052	57	seaquel.physics.illinois.edu	1
009053	104357	e906-db3.fnal.gov	9053	57	seaquel.physics.illinois.edu	1
009054	161429	e906-db3.fnal.gov	9054	57	seaquel.physics.illinois.edu	1
009055	166357	e906-db3.fnal.gov	9055	57	seaquel.physics.illinois.edu	1
009056	158849	e906-db3.fnal.gov	9056	57	seaquel.physics.illinois.edu	1
009057	176876	e906-db3.fnal.gov	9057	57	seaquel.physics.illinois.edu	1
009058	179539	e906-db3.fnal.gov	9058	57	seaquel.physics.illinois.edu	1
009059	27372	e906-db3.fnal.gov	9059	57	seaquel.physics.illinois.edu	1
009060	162270	e906-db3.fnal.gov	9060	57	seaquel.physics.illinois.edu	1
009061	162474	e906-db3.fnal.gov	9061	57	seaquel.physics.illinois.edu	1
009062	158215	e906-db3.fnal.gov	9062	57	seaquel.physics.illinois.edu	1
009063	156414	e906-db3.fnal.gov	9063	57	seaquel.physics.illinois.edu	1
009064	156482	e906-db3.fnal.gov	9064	57	seaquel.physics.illinois.edu	1
009065	156743	e906-db3.fnal.gov	9065	57	seaquel.physics.illinois.edu	1
009066	159158	e906-db3.fnal.gov	9066	57	seaquel.physics.illinois.edu	1
009067	112100	e906-db3.fnal.gov	9067	57	seaquel.physics.illinois.edu	1
009068	40581	e906-db3.fnal.gov	9068	57	seaquel.physics.illinois.edu	1
009069	154751	e906-db3.fnal.gov	9069	57	seaquel.physics.illinois.edu	1
009071	162700	e906-db3.fnal.gov	9071	57	seaquel.physics.illinois.edu	1
009072	167273	e906-db3.fnal.gov	9072	57	seaquel.physics.illinois.edu	1
009073	203159	e906-db3.fnal.gov	9073	57	seaquel.physics.illinois.edu	1
009074	160748	e906-db3.fnal.gov	9074	57	seaquel.physics.illinois.edu	1
009075	59833	e906-db3.fnal.gov	9075	57	seaquel.physics.illinois.edu	1
009076	157125	e906-db3.fnal.gov	9076	57	seaquel.physics.illinois.edu	1
009077	185687	e906-db3.fnal.gov	9077	57	seaquel.physics.illinois.edu	1
009078	172576	e906-db3.fnal.gov	9078	57	seaquel.physics.illinois.edu	1
009079	167784	e906-db3.fnal.gov	9079	57	seaquel.physics.illinois.edu	1
009080	183068	e906-db3.fnal.gov	9080	57	seaquel.physics.illinois.edu	1
009081	167592	e906-db3.fnal.gov	9081	57	seaquel.physics.illinois.edu	1
009082	169732	e906-db3.fnal.gov	9082	57	seaquel.physics.illinois.edu	1
009083	157826	e906-db3.fnal.gov	9083	57	seaquel.physics.illinois.edu	1
009084	165305	e906-db3.fnal.gov	9084	57	seaquel.physics.illinois.edu	1
009085	172802	e906-db3.fnal.gov	9085	57	seaquel.physics.illinois.edu	1
009086	168419	e906-db3.fnal.gov	9086	57	seaquel.physics.illinois.edu	1
009087	162264	e906-db3.fnal.gov	9087	57	seaquel.physics.illinois.edu	1
009088	162453	e906-db3.fnal.gov	9088	57	seaquel.physics.illinois.edu	1
009089	159542	e906-db3.fnal.gov	9089	57	seaquel.physics.illinois.edu	1
009090	161109	e906-db3.fnal.gov	9090	57	seaquel.physics.illinois.edu	1
009091	40317	e906-db3.fnal.gov	9091	57	seaquel.physics.illinois.edu	1
009092	164984	e906-db3.fnal.gov	9092	57	seaquel.physics.illinois.edu	1
009093	143843	e906-db3.fnal.gov	9093	57	seaquel.physics.illinois.edu	1
009094	172880	e906-db3.fnal.gov	9094	57	seaquel.physics.illinois.edu	1
009095	166243	e906-db3.fnal.gov	9095	57	seaquel.physics.illinois.edu	1
009096	162130	e906-db3.fnal.gov	9096	57	seaquel.physics.illinois.edu	1
009097	194691	e906-db3.fnal.gov	9097	57	seaquel.physics.illinois.edu	1
009098	160041	e906-db3.fnal.gov	9098	57	seaquel.physics.illinois.edu	1
009099	156370	e906-db3.fnal.gov	9099	57	seaquel.physics.illinois.edu	1
009100	153777	e906-db3.fnal.gov	9100	57	seaquel.physics.illinois.edu	1
009101	7932	e906-db3.fnal.gov	9101	57	seaquel.physics.illinois.edu	1
009102	158830	e906-db3.fnal.gov	9102	57	seaquel.physics.illinois.edu	1
009103	91102	e906-db3.fnal.gov	9103	57	seaquel.physics.illinois.edu	1
009104	3727	e906-db3.fnal.gov	9104	57	seaquel.physics.illinois.edu	1
009105	161044	e906-db3.fnal.gov	9105	57	seaquel.physics.illinois.edu	1
009106	164956	e906-db3.fnal.gov	9106	57	seaquel.physics.illinois.edu	1
009107	150311	e906-db3.fnal.gov	9107	57	seaquel.physics.illinois.edu	1
009108	154384	e906-db3.fnal.gov	9108	57	seaquel.physics.illinois.edu	1
009109	155747	e906-db3.fnal.gov	9109	57	seaquel.physics.illinois.edu	1
009110	170998	e906-db3.fnal.gov	9110	57	seaquel.physics.illinois.edu	1
009111	158621	e906-db3.fnal.gov	9111	57	seaquel.physics.illinois.edu	1
009112	158912	e906-db3.fnal.gov	9112	57	seaquel.physics.illinois.edu	1
009113	168832	e906-db3.fnal.gov	9113	57	seaquel.physics.illinois.edu	1
009114	138739	e906-db3.fnal.gov	9114	57	seaquel.physics.illinois.edu	1
009115	158050	e906-db3.fnal.gov	9115	57	seaquel.physics.illinois.edu	1
009116	157800	e906-db3.fnal.gov	9116	57	seaquel.physics.illinois.edu	1
009117	161606	e906-db3.fnal.gov	9117	57	seaquel.physics.illinois.edu	1
009118	162240	e906-db3.fnal.gov	9118	57	seaquel.physics.illinois.edu	1
009119	165850	e906-db3.fnal.gov	9119	57	seaquel.physics.illinois.edu	1
009120	157863	e906-db3.fnal.gov	9120	57	seaquel.physics.illinois.edu	1
009123	162882	e906-db3.fnal.gov	9123	57	seaquel.physics.illinois.edu	1
009124	159775	e906-db3.fnal.gov	9124	57	seaquel.physics.illinois.edu	1
009125	153208	e906-db3.fnal.gov	9125	57	seaquel.physics.illinois.edu	1
009126	533533	e906-db3.fnal.gov	9126	57	seaquel.physics.illinois.edu	1
009128	158100	e906-db3.fnal.gov	9128	57	seaquel.physics.illinois.edu	1
009129	8306	e906-db3.fnal.gov	9129	57	seaquel.physics.illinois.edu	1
009132	7256	e906-db3.fnal.gov	9132	57	seaquel.physics.illinois.edu	1
009133	163230	e906-db3.fnal.gov	9133	57	seaquel.physics.illinois.edu	1
009134	164282	e906-db3.fnal.gov	9134	57	seaquel.physics.illinois.edu	1
009136	168323	e906-db3.fnal.gov	9136	57	seaquel.physics.illinois.edu	1
009137	163616	e906-db3.fnal.gov	9137	57	seaquel.physics.illinois.edu	1
009138	161504	e906-db3.fnal.gov	9138	57	seaquel.physics.illinois.edu	1
009139	156332	e906-db3.fnal.gov	9139	57	seaquel.physics.illinois.edu	1
009140	154714	e906-db3.fnal.gov	9140	57	seaquel.physics.illinois.edu	1
009141	157438	e906-db3.fnal.gov	9141	57	seaquel.physics.illinois.edu	1
009142	156888	e906-db3.fnal.gov	9142	57	seaquel.physics.illinois.edu	1
009143	126076	e906-db3.fnal.gov	9143	57	seaquel.physics.illinois.edu	1
009144	155707	e906-db3.fnal.gov	9144	57	seaquel.physics.illinois.edu	1
009145	157303	e906-db3.fnal.gov	9145	57	seaquel.physics.illinois.edu	1
009146	167238	e906-db3.fnal.gov	9146	57	seaquel.physics.illinois.edu	1
009147	158536	e906-db3.fnal.gov	9147	57	seaquel.physics.illinois.edu	1
009148	161298	e906-db3.fnal.gov	9148	57	seaquel.physics.illinois.edu	1
009149	67016	e906-db3.fnal.gov	9149	57	seaquel.physics.illinois.edu	1
009150	157892	e906-db3.fnal.gov	9150	57	seaquel.physics.illinois.edu	1
009151	165028	e906-db3.fnal.gov	9151	57	seaquel.physics.illinois.edu	1
009152	155092	e906-db3.fnal.gov	9152	57	seaquel.physics.illinois.edu	1
009153	159020	e906-db3.fnal.gov	9153	57	seaquel.physics.illinois.edu	1
009154	153441	e906-db3.fnal.gov	9154	57	seaquel.physics.illinois.edu	1
009155	163322	e906-db3.fnal.gov	9155	57	seaquel.physics.illinois.edu	1
009156	159692	e906-db3.fnal.gov	9156	57	seaquel.physics.illinois.edu	1
009157	164473	e906-db3.fnal.gov	9157	57	seaquel.physics.illinois.edu	1
009158	99193	e906-db3.fnal.gov	9158	57	seaquel.physics.illinois.edu	1
009159	158017	e906-db3.fnal.gov	9159	57	seaquel.physics.illinois.edu	1
009162	333501	e906-db3.fnal.gov	9162	57	seaquel.physics.illinois.edu	1
009163	179247	e906-db3.fnal.gov	9163	57	seaquel.physics.illinois.edu	1
009164	103997	e906-db3.fnal.gov	9164	57	seaquel.physics.illinois.edu	1
009165	155974	e906-db3.fnal.gov	9165	57	seaquel.physics.illinois.edu	1
009166	158183	e906-db3.fnal.gov	9166	57	seaquel.physics.illinois.edu	1
009167	156120	e906-db3.fnal.gov	9167	57	seaquel.physics.illinois.edu	1
009168	46816	e906-db3.fnal.gov	9168	57	seaquel.physics.illinois.edu	1
009169	159680	e906-db3.fnal.gov	9169	57	seaquel.physics.illinois.edu	1
009170	71488	e906-db3.fnal.gov	9170	57	seaquel.physics.illinois.edu	1
009171	170438	e906-db3.fnal.gov	9171	57	seaquel.physics.illinois.edu	1
009172	158936	e906-db3.fnal.gov	9172	57	seaquel.physics.illinois.edu	1
009173	153423	e906-db3.fnal.gov	9173	57	seaquel.physics.illinois.edu	1
009174	159473	e906-db3.fnal.gov	9174	57	seaquel.physics.illinois.edu	1
